"date","country","total_revenue"
"2007-04-06","Japan","8.99"
"2007-04-06","Japan","0.99"
"2007-04-08","Japan","6.99"
"2007-04-10","Japan","2.99"
"2007-04-11","Japan","4.99"
"2007-04-26","Japan","4.99"
"2007-04-28","Japan","0.99"
"2007-04-29","Japan","2.99"
"2007-04-29","Japan","2.99"
"2007-04-30","Japan","2.99"
"2007-04-30","Japan","4.99"
"2007-04-06","Ukraine","6.99"
"2007-04-07","Ukraine","8.99"
"2007-04-10","Ukraine","0.99"
"2007-04-10","Ukraine","2.99"
"2007-04-11","Ukraine","4.99"
"2007-04-11","Ukraine","2.99"
"2007-04-11","Ukraine","2.99"
"2007-04-11","Ukraine","3.99"
"2007-04-12","Ukraine","4.99"
"2007-04-29","Ukraine","4.99"
"2007-04-29","Ukraine","2.99"
"2007-04-30","Ukraine","0.99"
"2007-04-30","Ukraine","5.99"
"2007-04-11","Congo, The Democratic Republic of the","4.99"
"2007-04-11","Congo, The Democratic Republic of the","6.99"
"2007-04-12","Congo, The Democratic Republic of the","5.99"
"2007-04-27","Congo, The Democratic Republic of the","0.99"
"2007-04-28","Congo, The Democratic Republic of the","2.99"
"2007-04-08","Philippines","5.99"
"2007-04-10","Philippines","2.99"
"2007-04-11","Philippines","2.99"
"2007-04-11","Philippines","2.99"
"2007-04-28","Philippines","5.99"
"2007-04-29","Philippines","3.99"
"2007-04-30","Philippines","0.99"
"2007-04-30","Philippines","2.99"
"2007-04-30","Philippines","2.99"
"2007-04-30","Philippines","0.99"
"2007-04-30","Philippines","2.99"
"2007-04-05","China","0.99"
"2007-04-07","China","6.99"
"2007-04-09","China","0.99"
"2007-04-10","China","3.99"
"2007-04-11","China","2.99"
"2007-04-12","China","3.99"
"2007-04-27","China","4.99"
"2007-04-28","China","8.99"
"2007-04-28","China","4.99"
"2007-04-29","China","6.99"
"2007-04-29","China","4.99"
"2007-04-30","China","4.99"
"2007-04-06","Thailand","2.99"
"2007-04-07","Thailand","4.99"
"2007-04-07","Thailand","3.99"
"2007-04-07","Thailand","2.99"
"2007-04-08","Thailand","5.99"
"2007-04-11","Thailand","4.99"
"2007-04-11","Thailand","0.99"
"2007-04-27","Thailand","3.99"
"2007-04-27","Thailand","5.99"
"2007-04-29","Thailand","0.99"
"2007-04-30","Thailand","5.99"
"2007-04-30","Thailand","2.99"
"2007-04-30","Thailand","4.99"
"2007-04-30","Thailand","4.99"
"2007-04-07","Japan","5.99"
"2007-04-08","Japan","0.99"
"2007-04-08","Japan","0.99"
"2007-04-10","Japan","7.99"
"2007-04-10","Japan","4.99"
"2007-04-11","Japan","3.99"
"2007-04-11","Japan","2.99"
"2007-04-28","Japan","0.99"
"2007-04-29","Japan","0.99"
"2007-04-30","Japan","6.99"
"2007-04-30","Japan","0.99"
"2007-04-30","Japan","7.99"
"2007-04-06","Ethiopia","2.99"
"2007-04-11","Ethiopia","0.99"
"2007-04-11","Ethiopia","2.99"
"2007-04-28","Ethiopia","2.99"
"2007-04-28","Ethiopia","1.99"
"2007-04-28","Ethiopia","0.99"
"2007-04-29","Ethiopia","9.99"
"2007-04-30","Ethiopia","0.99"
"2007-04-07","Russian Federation","2.99"
"2007-04-08","Russian Federation","8.99"
"2007-04-08","Russian Federation","5.99"
"2007-04-08","Russian Federation","7.99"
"2007-04-09","Russian Federation","4.99"
"2007-04-11","Russian Federation","2.99"
"2007-04-12","Russian Federation","0.99"
"2007-04-26","Russian Federation","8.99"
"2007-04-27","Russian Federation","0.99"
"2007-04-28","Russian Federation","4.99"
"2007-04-29","Russian Federation","0.99"
"2007-04-30","Russian Federation","7.99"
"2007-04-30","Russian Federation","1.99"
"2007-04-06","Spain","0.99"
"2007-04-06","Spain","6.99"
"2007-04-06","Spain","2.99"
"2007-04-07","Spain","6.99"
"2007-04-09","Spain","4.99"
"2007-04-10","Spain","4.99"
"2007-04-11","Spain","4.99"
"2007-04-27","Spain","3.99"
"2007-04-30","Spain","0.99"
"2007-04-30","Spain","0.99"
"2007-04-06","Sudan","0.99"
"2007-04-07","Sudan","5.99"
"2007-04-07","Sudan","4.99"
"2007-04-09","Sudan","0.99"
"2007-04-09","Sudan","0.99"
"2007-04-28","Sudan","2.99"
"2007-04-28","Sudan","7.99"
"2007-04-06","Japan","6.99"
"2007-04-09","Japan","1.99"
"2007-04-11","Japan","2.99"
"2007-04-12","Japan","4.99"
"2007-04-12","Japan","2.99"
"2007-04-27","Japan","0.99"
"2007-04-27","Japan","2.99"
"2007-04-29","Japan","2.99"
"2007-04-29","Japan","2.99"
"2007-04-30","Japan","5.99"
"2007-04-30","Japan","2.99"
"2007-04-30","Japan","0.99"
"2007-04-30","Japan","6.99"
"2007-04-05","Russian Federation","5.99"
"2007-04-07","Russian Federation","0.99"
"2007-04-09","Russian Federation","4.99"
"2007-04-10","Russian Federation","4.99"
"2007-04-10","Russian Federation","4.99"
"2007-04-11","Russian Federation","2.99"
"2007-04-11","Russian Federation","2.99"
"2007-04-11","Russian Federation","4.99"
"2007-04-27","Russian Federation","2.99"
"2007-04-28","Russian Federation","4.99"
"2007-04-28","Russian Federation","6.99"
"2007-04-30","Russian Federation","0.99"
"2007-04-30","Russian Federation","1.99"
"2007-04-09","Brazil","5.99"
"2007-04-28","Brazil","3.99"
"2007-04-28","Brazil","4.99"
"2007-04-29","Brazil","7.99"
"2007-04-30","Brazil","2.99"
"2007-04-30","Brazil","5.99"
"2007-04-30","Brazil","1.99"
"2007-04-08","Pakistan","0.99"
"2007-04-08","Pakistan","4.99"
"2007-04-09","Pakistan","0.99"
"2007-04-11","Pakistan","2.99"
"2007-04-11","Pakistan","6.99"
"2007-04-12","Pakistan","4.99"
"2007-04-29","Pakistan","5.99"
"2007-04-30","Pakistan","2.99"
"2007-04-08","United States","6.99"
"2007-04-08","United States","2.99"
"2007-04-09","United States","6.99"
"2007-04-09","United States","5.99"
"2007-04-12","United States","5.99"
"2007-04-26","United States","2.99"
"2007-04-27","United States","2.99"
"2007-04-28","United States","5.99"
"2007-04-30","United States","5.99"
"2007-04-30","United States","4.99"
"2007-04-30","United States","2.99"
"2007-04-07","Japan","0.99"
"2007-04-07","Japan","7.99"
"2007-04-10","Japan","0.99"
"2007-04-30","China","3.99"
"2007-04-28","Japan","4.99"
"2007-04-29","Japan","2.99"
"2007-04-29","Japan","2.99"
"2007-04-29","Japan","8.99"
"2007-04-30","Japan","4.99"
"2007-04-30","Japan","0.99"
"2007-04-06","France","6.99"
"2007-04-06","France","3.99"
"2007-04-06","France","5.99"
"2007-04-07","France","2.99"
"2007-04-08","France","3.99"
"2007-04-09","France","4.99"
"2007-04-11","France","2.99"
"2007-04-11","France","3.99"
"2007-04-27","France","0.99"
"2007-04-29","France","7.99"
"2007-04-30","France","6.99"
"2007-04-30","France","0.99"
"2007-04-06","India","6.99"
"2007-04-06","India","3.99"
"2007-04-07","India","4.99"
"2007-04-10","India","4.99"
"2007-04-11","India","2.99"
"2007-04-11","India","4.99"
"2007-04-27","India","4.99"
"2007-04-28","India","5.99"
"2007-04-30","India","2.99"
"2007-04-30","India","7.99"
"2007-04-30","India","4.99"
"2007-04-30","India","5.99"
"2007-04-06","Japan","2.99"
"2007-04-08","Japan","2.99"
"2007-04-08","Japan","8.99"
"2007-04-08","Japan","4.99"
"2007-04-08","Japan","4.99"
"2007-04-10","Japan","3.99"
"2007-04-11","Japan","1.99"
"2007-04-12","Japan","0.99"
"2007-04-26","Japan","4.99"
"2007-04-28","Japan","5.99"
"2007-04-29","Japan","3.99"
"2007-04-30","Japan","4.99"
"2007-04-30","Japan","4.99"
"2007-04-30","Japan","2.99"
"2007-04-07","Argentina","0.99"
"2007-04-07","Argentina","0.99"
"2007-04-09","Argentina","7.99"
"2007-04-09","Argentina","0.99"
"2007-04-09","Argentina","1.99"
"2007-04-11","Argentina","2.99"
"2007-04-27","Argentina","2.99"
"2007-04-28","Argentina","0.99"
"2007-04-29","Argentina","2.99"
"2007-04-30","Argentina","5.99"
"2007-04-30","Argentina","0.99"
"2007-04-07","Virgin Islands, U.S.","4.99"
"2007-04-09","Virgin Islands, U.S.","4.99"
"2007-04-09","Virgin Islands, U.S.","0.99"
"2007-04-10","Virgin Islands, U.S.","0.99"
"2007-04-11","Virgin Islands, U.S.","2.99"
"2007-04-27","Virgin Islands, U.S.","5.99"
"2007-04-27","Virgin Islands, U.S.","4.99"
"2007-04-27","Virgin Islands, U.S.","4.99"
"2007-04-27","Virgin Islands, U.S.","7.99"
"2007-04-28","Virgin Islands, U.S.","4.99"
"2007-04-29","Virgin Islands, U.S.","2.99"
"2007-04-29","Virgin Islands, U.S.","0.99"
"2007-04-29","Virgin Islands, U.S.","0.99"
"2007-04-30","Virgin Islands, U.S.","1.99"
"2007-04-30","Virgin Islands, U.S.","0.99"
"2007-04-30","Virgin Islands, U.S.","4.99"
"2007-04-30","Virgin Islands, U.S.","2.99"
"2007-04-30","Virgin Islands, U.S.","8.99"
"2007-04-07","South Africa","0.99"
"2007-04-09","South Africa","4.99"
"2007-04-10","South Africa","9.99"
"2007-04-12","South Africa","0.99"
"2007-04-27","South Africa","5.99"
"2007-04-27","South Africa","4.99"
"2007-04-28","South Africa","2.99"
"2007-04-28","South Africa","4.99"
"2007-04-28","South Africa","9.99"
"2007-04-29","South Africa","0.99"
"2007-04-29","South Africa","2.99"
"2007-04-07","Sri Lanka","3.99"
"2007-04-09","Sri Lanka","0.99"
"2007-04-11","Sri Lanka","0.99"
"2007-04-11","Sri Lanka","4.99"
"2007-04-12","Sri Lanka","2.99"
"2007-04-27","Sri Lanka","4.99"
"2007-04-28","Sri Lanka","4.99"
"2007-04-28","Sri Lanka","4.99"
"2007-04-29","Sri Lanka","3.99"
"2007-04-29","Sri Lanka","6.99"
"2007-04-30","Sri Lanka","0.99"
"2007-04-30","Sri Lanka","4.99"
"2007-04-06","Nigeria","5.99"
"2007-04-08","Nigeria","4.99"
"2007-04-09","Nigeria","3.99"
"2007-04-09","Nigeria","5.99"
"2007-04-09","Nigeria","0.99"
"2007-04-10","Nigeria","2.99"
"2007-04-10","Nigeria","7.99"
"2007-04-11","Nigeria","4.99"
"2007-04-12","Nigeria","2.99"
"2007-04-28","Nigeria","2.99"
"2007-04-28","Nigeria","0.99"
"2007-04-28","Nigeria","4.99"
"2007-04-28","Nigeria","5.99"
"2007-04-29","Nigeria","1.99"
"2007-04-30","Nigeria","0.99"
"2007-04-07","Canada","0.99"
"2007-04-07","Canada","0.99"
"2007-04-09","Canada","3.99"
"2007-04-09","Canada","4.99"
"2007-04-09","Canada","5.99"
"2007-04-09","Canada","2.99"
"2007-04-11","Canada","4.99"
"2007-04-11","Canada","5.99"
"2007-04-27","Canada","4.99"
"2007-04-27","Canada","5.99"
"2007-04-27","Canada","4.99"
"2007-04-29","Canada","3.99"
"2007-04-29","Canada","0.99"
"2007-04-30","Canada","2.99"
"2007-04-06","Indonesia","2.99"
"2007-04-07","Indonesia","0.99"
"2007-04-07","Indonesia","2.99"
"2007-04-09","Indonesia","5.99"
"2007-04-10","Indonesia","2.99"
"2007-04-27","Indonesia","1.99"
"2007-04-27","Indonesia","0.99"
"2007-04-27","Indonesia","2.99"
"2007-04-28","Indonesia","2.99"
"2007-04-28","Indonesia","0.99"
"2007-04-29","Indonesia","5.99"
"2007-04-30","Indonesia","0.99"
"2007-04-06","India","0.99"
"2007-04-07","India","0.99"
"2007-04-28","India","0.99"
"2007-04-29","India","8.99"
"2007-04-29","India","8.99"
"2007-04-29","India","0.99"
"2007-04-30","India","4.99"
"2007-04-06","India","4.99"
"2007-04-07","India","0.99"
"2007-04-10","India","7.99"
"2007-04-27","India","4.99"
"2007-04-27","India","0.99"
"2007-04-28","India","0.99"
"2007-04-06","Mexico","10.99"
"2007-04-07","Mexico","3.99"
"2007-04-11","Mexico","7.99"
"2007-04-12","Mexico","0.99"
"2007-04-12","Mexico","0.99"
"2007-04-27","Mexico","0.99"
"2007-04-28","Mexico","2.99"
"2007-04-30","Mexico","2.99"
"2007-04-30","Mexico","2.99"
"2007-04-30","Mexico","5.99"
"2007-04-08","Netherlands","8.99"
"2007-04-10","Netherlands","0.99"
"2007-04-10","Netherlands","0.99"
"2007-04-12","Netherlands","5.99"
"2007-04-12","Netherlands","3.99"
"2007-04-27","Netherlands","4.99"
"2007-04-27","Netherlands","0.99"
"2007-04-28","Netherlands","4.99"
"2007-04-29","Netherlands","2.99"
"2007-04-30","Netherlands","2.99"
"2007-04-30","Netherlands","2.99"
"2007-04-06","Pakistan","3.99"
"2007-04-06","Pakistan","2.99"
"2007-04-11","Pakistan","2.99"
"2007-04-12","Pakistan","7.99"
"2007-04-28","Pakistan","0.99"
"2007-04-28","Pakistan","2.99"
"2007-04-29","Pakistan","5.99"
"2007-04-29","Pakistan","2.99"
"2007-04-29","Pakistan","2.99"
"2007-04-30","Pakistan","2.99"
"2007-04-06","Saudi Arabia","4.99"
"2007-04-07","Saudi Arabia","2.99"
"2007-04-07","Saudi Arabia","9.99"
"2007-04-11","Saudi Arabia","6.99"
"2007-04-11","Saudi Arabia","4.99"
"2007-04-29","Saudi Arabia","2.99"
"2007-04-30","Saudi Arabia","2.99"
"2007-04-06","Dominican Republic","0.99"
"2007-04-08","Dominican Republic","7.99"
"2007-04-08","Dominican Republic","2.99"
"2007-04-08","Dominican Republic","0.99"
"2007-04-11","Dominican Republic","4.99"
"2007-04-26","Dominican Republic","4.99"
"2007-04-29","Dominican Republic","5.99"
"2007-04-29","Dominican Republic","0.99"
"2007-04-29","Dominican Republic","10.99"
"2007-04-30","Dominican Republic","4.99"
"2007-04-06","India","0.99"
"2007-04-06","India","4.99"
"2007-04-07","India","0.99"
"2007-04-09","India","5.99"
"2007-04-10","India","0.99"
"2007-04-10","India","3.99"
"2007-04-10","India","0.99"
"2007-04-11","India","0.99"
"2007-04-12","India","3.99"
"2007-04-27","India","4.99"
"2007-04-27","India","2.99"
"2007-04-28","India","4.99"
"2007-04-30","India","2.99"
"2007-04-07","United States","4.99"
"2007-04-09","United States","4.99"
"2007-04-09","United States","4.99"
"2007-04-10","United States","0.99"
"2007-04-11","United States","3.99"
"2007-04-11","United States","4.99"
"2007-04-12","United States","4.99"
"2007-04-12","United States","4.99"
"2007-04-27","United States","2.99"
"2007-04-29","United States","0.99"
"2007-04-30","United States","0.99"
"2007-04-05","India","7.99"
"2007-04-06","India","5.99"
"2007-04-06","India","8.99"
"2007-04-07","India","5.99"
"2007-04-11","India","0.99"
"2007-04-26","India","3.99"
"2007-04-27","India","4.99"
"2007-04-28","India","2.99"
"2007-04-28","India","4.99"
"2007-04-29","India","4.99"
"2007-04-30","India","4.99"
"2007-04-30","India","0.99"
"2007-04-30","India","4.99"
"2007-04-06","China","4.99"
"2007-04-07","China","2.99"
"2007-04-08","China","0.99"
"2007-04-10","China","1.99"
"2007-04-28","China","0.99"
"2007-04-28","China","4.99"
"2007-04-30","China","4.99"
"2007-04-07","Egypt","0.99"
"2007-04-07","Egypt","0.99"
"2007-04-08","Egypt","2.99"
"2007-04-12","Egypt","1.99"
"2007-04-27","Egypt","5.99"
"2007-04-27","Egypt","2.99"
"2007-04-27","Egypt","4.99"
"2007-04-27","Egypt","0.99"
"2007-04-27","Egypt","9.99"
"2007-04-28","Egypt","9.99"
"2007-04-28","Egypt","3.99"
"2007-04-29","Egypt","9.99"
"2007-04-30","Egypt","2.99"
"2007-04-06","China","0.99"
"2007-04-08","China","0.99"
"2007-04-08","China","0.99"
"2007-04-08","China","5.99"
"2007-04-10","China","0.99"
"2007-04-10","China","3.99"
"2007-04-12","China","2.99"
"2007-04-27","China","2.99"
"2007-04-28","China","2.99"
"2007-04-30","China","4.99"
"2007-04-30","China","1.99"
"2007-04-30","China","2.99"
"2007-04-30","China","4.99"
"2007-04-30","China","8.99"
"2007-04-30","China","4.99"
"2007-04-30","China","6.99"
"2007-04-06","Mexico","4.99"
"2007-04-07","Mexico","2.99"
"2007-04-07","Mexico","5.99"
"2007-04-07","Mexico","8.99"
"2007-04-08","Mexico","2.99"
"2007-04-08","Mexico","7.99"
"2007-04-08","Mexico","7.99"
"2007-04-09","Mexico","2.99"
"2007-04-09","Mexico","4.99"
"2007-04-11","Mexico","2.99"
"2007-04-12","Mexico","2.99"
"2007-04-27","Mexico","4.99"
"2007-04-30","Mexico","0.99"
"2007-04-30","Mexico","0.99"
"2007-04-30","Mexico","2.99"
"2007-04-30","Mexico","0.99"
"2007-04-30","Mexico","0.99"
"2007-04-07","India","2.99"
"2007-04-07","India","4.99"
"2007-04-08","India","4.99"
"2007-04-10","India","3.99"
"2007-04-27","India","4.99"
"2007-04-27","India","10.99"
"2007-04-28","India","4.99"
"2007-04-28","India","5.99"
"2007-04-30","India","5.99"
"2007-04-30","India","4.99"
"2007-04-30","India","10.99"
"2007-04-08","Brazil","3.99"
"2007-04-09","Brazil","2.99"
"2007-04-10","Brazil","5.99"
"2007-04-11","Brazil","6.99"
"2007-04-12","Brazil","2.99"
"2007-04-26","Brazil","7.99"
"2007-04-28","Brazil","3.99"
"2007-04-29","Brazil","5.99"
"2007-04-29","Brazil","5.99"
"2007-04-30","Brazil","2.99"
"2007-04-06","Russian Federation","2.99"
"2007-04-06","Russian Federation","5.99"
"2007-04-07","Russian Federation","0.99"
"2007-04-09","Russian Federation","4.99"
"2007-04-12","Russian Federation","5.99"
"2007-04-28","Russian Federation","6.99"
"2007-04-28","Russian Federation","2.99"
"2007-04-29","Russian Federation","4.99"
"2007-04-29","Russian Federation","4.99"
"2007-04-30","Russian Federation","5.99"
"2007-04-30","Russian Federation","2.99"
"2007-04-10","Japan","4.99"
"2007-04-11","Japan","7.99"
"2007-04-12","Japan","6.99"
"2007-04-26","Japan","6.99"
"2007-04-27","Japan","4.99"
"2007-04-28","Japan","1.99"
"2007-04-28","Japan","2.99"
"2007-04-28","Japan","7.99"
"2007-04-30","Japan","0.99"
"2007-04-08","Russian Federation","4.99"
"2007-04-09","Russian Federation","5.99"
"2007-04-10","Russian Federation","6.99"
"2007-04-10","Russian Federation","6.99"
"2007-04-11","Russian Federation","0.99"
"2007-04-29","Russian Federation","4.99"
"2007-04-30","Russian Federation","2.99"
"2007-04-07","Bolivia","3.99"
"2007-04-08","Bolivia","2.99"
"2007-04-08","Bolivia","0.99"
"2007-04-28","Bolivia","4.99"
"2007-04-29","Bolivia","4.99"
"2007-04-08","South Africa","5.99"
"2007-04-08","South Africa","4.99"
"2007-04-09","South Africa","2.99"
"2007-04-09","South Africa","6.99"
"2007-04-10","South Africa","4.99"
"2007-04-10","South Africa","4.99"
"2007-04-27","South Africa","4.99"
"2007-04-28","South Africa","0.99"
"2007-04-28","South Africa","4.99"
"2007-04-28","South Africa","6.99"
"2007-04-30","South Africa","4.99"
"2007-04-30","South Africa","2.99"
"2007-04-07","Mozambique","6.99"
"2007-04-07","Mozambique","0.99"
"2007-04-08","Mozambique","7.99"
"2007-04-09","Mozambique","0.99"
"2007-04-10","Mozambique","8.99"
"2007-04-12","Mozambique","5.99"
"2007-04-12","Mozambique","0.99"
"2007-04-12","Mozambique","4.99"
"2007-04-28","Mozambique","4.99"
"2007-04-28","Mozambique","4.99"
"2007-04-29","Mozambique","5.99"
"2007-04-29","Mozambique","2.99"
"2007-04-30","Mozambique","4.99"
"2007-04-30","Mozambique","3.99"
"2007-04-07","Philippines","2.99"
"2007-04-08","Philippines","6.99"
"2007-04-08","Philippines","10.99"
"2007-04-09","Philippines","2.99"
"2007-04-26","Philippines","0.99"
"2007-04-27","Philippines","6.99"
"2007-04-27","Philippines","2.99"
"2007-04-28","Philippines","0.99"
"2007-04-30","Philippines","4.99"
"2007-04-06","China","0.99"
"2007-04-06","China","8.99"
"2007-04-09","China","4.99"
"2007-04-11","China","4.99"
"2007-04-26","China","2.99"
"2007-04-29","China","5.99"
"2007-04-29","China","4.99"
"2007-04-30","China","0.99"
"2007-04-30","China","3.99"
"2007-04-30","China","4.99"
"2007-04-06","Canada","1.99"
"2007-04-06","Canada","2.99"
"2007-04-08","Canada","0.99"
"2007-04-08","Canada","2.99"
"2007-04-08","Canada","4.99"
"2007-04-10","Canada","0.99"
"2007-04-27","Canada","4.99"
"2007-04-28","Canada","5.99"
"2007-04-28","Canada","9.99"
"2007-04-30","Canada","9.99"
"2007-04-30","Canada","0.99"
"2007-04-30","Canada","5.99"
"2007-04-30","Canada","3.99"
"2007-04-06","Dominican Republic","4.99"
"2007-04-08","Dominican Republic","4.99"
"2007-04-09","Dominican Republic","4.99"
"2007-04-09","Dominican Republic","1.99"
"2007-04-10","Dominican Republic","2.99"
"2007-04-10","Dominican Republic","6.99"
"2007-04-28","Dominican Republic","2.99"
"2007-04-30","Dominican Republic","2.99"
"2007-04-30","Dominican Republic","2.99"
"2007-04-30","Dominican Republic","8.99"
"2007-04-07","Zambia","4.99"
"2007-04-07","Zambia","2.99"
"2007-04-09","Zambia","4.99"
"2007-04-09","Zambia","4.99"
"2007-04-10","Zambia","2.99"
"2007-04-11","Zambia","4.99"
"2007-04-12","Zambia","3.99"
"2007-04-12","Zambia","4.99"
"2007-04-27","Zambia","1.99"
"2007-04-27","Zambia","8.99"
"2007-04-27","Zambia","0.99"
"2007-04-29","Zambia","2.99"
"2007-04-30","Zambia","3.99"
"2007-04-30","Zambia","0.99"
"2007-04-06","Italy","5.99"
"2007-04-08","Italy","2.99"
"2007-04-08","Italy","4.99"
"2007-04-10","Italy","5.99"
"2007-04-10","Italy","2.99"
"2007-04-12","Italy","2.99"
"2007-04-12","Italy","2.99"
"2007-04-29","Italy","2.99"
"2007-04-29","Italy","2.99"
"2007-04-29","Italy","2.99"
"2007-04-30","Italy","0.99"
"2007-04-30","Italy","6.99"
"2007-04-07","India","2.99"
"2007-04-08","India","7.99"
